country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
Afghanistan,1917,AFG,8850190.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,307.757,,,,,,,,,0.11,1.663,6.391,0.722,5.356,0.605,0.553,0.062,,,,,,0.0,,,,0.0,,,,,,0.121,,,,,0.143,,,0.144,0.0,0.0,0.0,0.0,14.717,0.972,,
Afghanistan,1918,AFG,9529174.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,314.173,,,,,,,,,0.102,1.544,6.417,0.673,5.348,0.561,0.559,0.059,,,,,,0.0,,,,0.0,,,,,,0.122,,,,,0.145,,,0.144,0.0,0.0,0.0,0.0,14.716,0.971,,
Afghanistan,1919,AFG,9976355.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,320.614,,,,,,,,,0.097,1.476,6.44,0.646,5.34,0.535,0.566,0.057,,,,,,0.0,,,,0.0,,,,,,0.122,,,,,0.147,,,0.143,0.0,0.0,0.0,0.0,14.728,0.969,,
Afghanistan,1920,AFG,10188845.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,326.936,,,,,,,,,0.095,1.427,6.322,0.621,5.332,0.523,0.573,0.056,,,,,,0.0,,,,0.0,,,,,,0.122,,,,,0.132,,,0.142,0.0,0.0,0.0,0.0,14.536,0.968,,
Afghanistan,1921,AFG,10162753.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,333.192,,,,,,,,,0.096,1.434,6.256,0.616,5.391,0.53,0.588,0.058,,,,,,0.0,,,,0.0,,,,,,0.122,,,,,0.125,,,0.142,0.0,0.0,0.0,0.0,14.576,0.977,,
Afghanistan,1922,AFG,9893152.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,339.409,,,,,,,,,0.1,1.481,6.217,0.628,5.451,0.551,0.613,0.062,,,,,,0.0,,,,0.0,,,,,,0.122,,,,,0.123,,,0.141,0.0,0.0,0.0,0.0,14.654,0.988,,
Afghanistan,1923,AFG,9374030.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,345.604,,,,,,,,,0.106,1.564,6.195,0.661,5.511,0.588,0.647,0.069,,,,,,0.0,,,,0.0,,,,,,0.122,,,,,0.12,,,0.14,0.0,0.0,0.0,0.0,14.659,0.998,,
Afghanistan,1924,AFG,8882148.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,351.784,,,,,,,,,0.113,1.662,6.18,0.696,5.571,0.627,0.688,0.077,,,,,,0.0,,,,0.0,,,,,,0.122,,,,,0.121,,,0.139,0.0,0.0,0.0,0.0,14.764,1.008,,
Afghanistan,1925,AFG,8416077.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,357.956,,,,,,,,,0.121,1.76,6.172,0.733,5.631,0.669,0.733,0.087,,,,,,0.0,,,,0.0,,,,,,0.122,,,,,0.118,,,0.139,0.0,0.0,0.0,0.0,14.812,1.018,,
Afghanistan,1926,AFG,7974462.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,364.123,,,,,,,,,0.129,1.868,6.168,0.773,5.691,0.714,0.78,0.098,,,,,,0.0,,,,0.0,,,,,,0.122,,,,,0.117,,,0.138,0.0,0.0,0.0,0.0,14.898,1.029,,
Afghanistan,1927,AFG,7556019.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,370.289,,,,,,,,,0.137,1.981,6.166,0.816,5.751,0.761,0.828,0.11,,,,,,0.0,,,,0.0,,,,,,0.122,,,,,0.117,,,0.137,0.0,0.0,0.0,0.0,14.971,1.039,,
Afghanistan,1928,AFG,7159534.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,376.453,,,,,,,,,0.147,2.101,6.164,0.861,5.811,0.812,0.874,0.122,,,,,,0.0,,,,0.0,,,,,,0.122,,,,,0.116,,,0.136,0.0,0.0,0.0,0.0,15.041,1.049,,
Afghanistan,1929,AFG,6851115.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,382.613,,,,,,,,,0.155,2.215,6.16,0.899,5.871,0.857,0.916,0.134,,,,,,0.0,,,,0.0,,,,,,0.122,,,,,0.114,,,0.136,0.0,0.0,0.0,0.0,15.178,1.059,,
Afghanistan,1930,AFG,6626142.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,388.601,,,,,,,,,0.161,2.294,5.988,0.904,5.931,0.895,0.952,0.144,,,,,,0.0,,,,0.0,,,,,,0.121,,,,,0.11,,,0.135,0.0,0.0,0.0,0.0,15.199,1.069,,
Afghanistan,1931,AFG,6480237.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,394.508,,,,,,,,,0.167,2.362,5.907,0.912,6.0,0.926,0.984,0.152,,,,,,0.0,,,,0.0,,,,,,0.121,,,,,0.107,,,0.135,0.0,0.0,0.0,0.0,15.309,1.081,,
Afghanistan,1932,AFG,6409250.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,400.364,,,,,,,,,0.17,2.401,5.856,0.914,6.068,0.947,1.014,0.158,,,,,,0.0,,,,0.0,,,,,,0.121,,,,,0.105,,,0.134,0.0,0.0,0.0,0.0,15.386,1.093,,
Afghanistan,1933,AFG,6409250.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,406.185,,,,,,,,,0.172,2.421,5.82,0.908,6.137,0.957,1.042,0.163,,,,,,0.0,,,,0.0,,,,,,0.121,,,,,0.105,,,0.134,0.0,0.0,0.0,0.0,15.516,1.104,,
Afghanistan,1934,AFG,6409250.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,411.978,,,,,,,,,0.174,2.431,5.793,0.904,6.205,0.968,1.07,0.167,,,,,,0.0,,,,0.0,,,,,,0.12,,,,,0.104,,,0.134,0.0,0.0,0.0,0.0,15.583,1.116,,
Afghanistan,1935,AFG,6409250.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,417.75,,,,,,,,,0.176,2.452,5.772,0.901,6.274,0.979,1.097,0.171,,,,,,0.0,,,,0.0,,,,,,0.12,,,,,0.105,,,0.133,0.0,0.0,0.0,0.0,15.715,1.127,,
Afghanistan,1936,AFG,6409250.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,423.505,,,,,,,,,0.178,2.481,5.755,0.898,6.38,0.995,1.124,0.175,,,,,,0.0,,,,0.0,,,,,,0.12,,,,,0.102,,,0.133,0.0,0.0,0.0,0.0,15.902,1.139,,
Afghanistan,1937,AFG,6409250.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,429.246,,,,,,,,,0.18,2.499,5.742,0.896,6.487,1.012,1.152,0.18,,,,,,0.0,,,,0.0,,,,,,0.12,,,,,0.102,,,0.133,0.0,0.0,0.0,0.0,16.019,1.151,,
Afghanistan,1938,AFG,6409250.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,434.977,,,,,,,,,0.181,2.533,5.731,0.894,6.595,1.029,1.18,0.184,,,,,,0.0,,,,0.0,,,,,,0.119,,,,,0.101,,,0.132,0.0,0.0,0.0,0.0,16.235,1.163,,
Afghanistan,1939,AFG,6428903.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,440.698,,,,,,,,,0.183,2.553,5.721,0.89,6.704,1.043,1.209,0.188,,,,,,0.0,,,,0.0,,,,,,0.119,,,,,0.102,,,0.132,0.0,0.0,0.0,0.0,16.412,1.174,,
Afghanistan,1940,AFG,6468510.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,446.49,,,,,,,,,0.183,2.567,5.791,0.895,6.814,1.053,1.24,0.192,,,,,,0.0,,,,0.0,,,,,,0.119,,,,,0.101,,,0.132,0.0,0.0,0.0,0.0,16.604,1.186,,
Afghanistan,1941,AFG,6528377.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,452.308,,,,,,,,,0.184,2.582,5.819,0.891,6.937,1.063,1.289,0.197,,,,,,0.0,,,,0.0,,,,,,0.118,,,,,0.099,,,0.132,0.0,0.0,0.0,0.0,16.855,1.202,,
Afghanistan,1942,AFG,6608815.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,458.142,,,,,,,,,0.185,2.579,5.834,0.883,7.061,1.068,1.367,0.207,,,,,,0.0,,,,0.0,,,,,,0.118,,,,,0.099,,,0.131,0.0,0.0,0.0,0.0,17.042,1.219,,
Afghanistan,1943,AFG,6710138.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,463.986,,,,,,,,,0.184,2.573,5.844,0.871,7.186,1.071,1.467,0.219,,,,,,0.0,,,,0.0,,,,,,0.118,,,,,0.099,,,0.131,0.0,0.0,0.0,0.0,17.262,1.237,,
Afghanistan,1944,AFG,6813016.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,469.84,,,,,,,,,0.184,2.586,5.853,0.859,7.312,1.073,1.583,0.232,,,,,,0.0,,,,0.0,,,,,,0.118,,,,,0.1,,,0.131,0.0,0.0,0.0,0.0,17.618,1.255,,
Afghanistan,1945,AFG,6917471.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,475.699,,,,,,,,,0.178,2.584,5.86,0.847,7.401,1.07,1.708,0.247,,,,,,0.0,,,,0.0,,,,,,0.117,,,,,0.1,,,0.131,0.0,0.0,0.0,0.0,17.873,1.235,,
Afghanistan,1946,AFG,7023527.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,481.565,,,,,,,,,0.173,2.595,5.866,0.835,7.49,1.066,1.835,0.261,,,,,,0.0,,,,0.0,,,,,,0.117,,,,,0.101,,,0.131,0.0,0.0,0.0,0.0,18.224,1.213,,
Afghanistan,1947,AFG,7131209.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,487.437,,,,,,,,,0.162,2.613,5.872,0.823,7.542,1.058,1.958,0.275,,,,,,0.0,,,,0.0,,,,,,0.117,,,,,0.102,,,0.131,0.0,0.0,0.001,0.0,18.635,1.155,,
Afghanistan,1948,AFG,7240542.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,493.429,,,,,,,,,0.156,2.576,5.993,0.828,7.631,1.054,2.069,0.286,,,,,,0.0,,,,0.0,,,,,,0.117,,,,,0.105,,,0.131,0.0,0.0,0.001,0.0,18.649,1.132,,
Afghanistan,1949,AFG,7356890.0,,0.0,0.0,0.015,,,6.117,,,0.831,,,0.002,,,0.015,0.002,,,,0.0,0.015,6.117,0.015,,0.0,499.531,0.0,,,,,,0.0,0.0,0.154,2.537,6.102,0.829,7.729,1.051,2.162,0.294,0.0,0.0,,,,0.0,0.0,0.056,0.0,0.0,0.0,0.001,0.0,,0.0,0.117,0.0,,,0.0,0.107,0.0,,0.131,0.0,0.0,0.001,0.0,18.667,1.131,,
Afghanistan,1950,AFG,7776180.0,9421400000.0,0.0,0.0,0.084,0.07,475.0,7.169,1.052,17.202,0.922,0.761,,0.011,0.009,,0.021,0.003,,,,0.0,0.099,13.286,0.036,,0.0,506.616,0.063,,,,,,0.0,0.0,0.159,2.555,7.085,0.911,7.879,1.013,2.231,0.287,0.063,0.008,,,,0.0,0.001,0.057,0.001,0.0,0.0,0.002,0.0,,0.0,0.116,0.0,,,0.0,0.106,0.004,,0.131,0.0,0.0,0.001,0.0,19.869,1.236,,
Afghanistan,1951,AFG,7879343.0,9692280000.0,0.0,0.0,0.092,0.007,8.696,8.092,0.923,12.875,1.027,0.835,,0.012,0.009,,0.026,0.003,,,,0.0,0.191,21.378,0.061,,0.0,514.617,0.129,,,,,,0.0,0.0,0.154,2.674,8.0,1.015,7.973,1.012,2.292,0.291,0.066,0.008,,,,0.0,0.001,0.06,0.001,0.0,0.0,0.003,0.0,,0.0,0.116,0.0,,,0.0,0.111,0.004,,0.13,0.0,0.0,0.001,0.0,21.069,1.217,,
Afghanistan,1952,AFG,7987784.0,10017325000.0,0.0,0.0,0.092,0.0,0.0,9.005,0.913,11.287,1.127,0.899,,0.011,0.009,,0.032,0.004,,,,0.0,0.282,30.383,0.093,,0.0,523.53,0.189,,,,,,0.0,0.0,0.149,2.766,8.914,1.116,8.073,1.011,2.365,0.296,0.06,0.007,,,,0.0,0.001,0.066,0.001,0.0,0.0,0.004,0.0,,0.0,0.116,0.001,,,0.0,0.123,0.003,,0.13,0.0,0.0,0.001,0.0,22.094,1.189,,
Afghanistan,1953,AFG,8096703.0,10630520000.0,0.0,0.0,0.106,0.015,16.0,10.07,1.065,11.823,1.244,0.947,,0.013,0.01,,0.038,0.005,,,,0.0,0.388,40.453,0.131,,0.0,533.494,0.257,,,,,,0.0,0.0,0.146,2.872,9.964,1.231,8.186,1.011,2.447,0.302,0.068,0.008,,,,0.0,0.002,0.072,0.001,0.0,0.0,0.006,0.0,,0.0,0.117,0.001,,,0.0,0.135,0.004,,0.13,0.0,0.0,0.001,0.0,23.256,1.18,,
Afghanistan,1954,AFG,8207954.0,10866360000.0,0.0,0.0,0.106,0.0,0.0,10.928,0.858,8.517,1.331,1.006,,0.013,0.01,,0.043,0.005,,,,0.0,0.495,51.381,0.174,,0.0,544.316,0.321,,,,,,0.0,0.0,0.141,2.955,10.821,1.318,8.305,1.012,2.532,0.309,0.064,0.008,,,,0.0,0.002,0.075,0.001,0.0,0.0,0.007,0.0,,0.0,0.117,0.001,,,0.0,0.139,0.003,,0.13,0.0,0.0,0.001,0.0,24.251,1.155,,
Afghanistan,1955,AFG,8326981.0,11078186000.0,0.0,0.0,0.154,0.048,44.828,12.026,1.098,10.05,1.444,1.086,,0.018,0.014,,0.062,0.007,,,,0.0,0.649,63.407,0.236,,0.0,556.188,0.413,,,,,,0.0,0.0,0.144,3.071,11.872,1.426,8.457,1.016,2.619,0.314,0.092,0.011,,,,0.0,0.002,0.078,0.001,0.0,0.0,0.009,0.0,,0.0,0.118,0.001,,,0.0,0.149,0.004,,0.13,0.0,0.0,0.001,0.0,25.571,1.2,,
Afghanistan,1956,AFG,8454303.0,11581236000.0,0.0,0.0,0.183,0.029,19.048,12.952,0.926,7.699,1.532,1.118,,0.022,0.016,,0.062,0.007,,,,0.0,0.832,76.359,0.298,,0.0,568.956,0.534,,,,,,0.0,0.0,0.144,3.167,12.769,1.51,8.609,1.018,2.702,0.32,0.121,0.014,,,,0.0,0.002,0.081,0.001,0.0,0.0,0.01,0.0,,0.0,0.118,0.001,,,0.0,0.158,0.005,,0.13,0.0,0.0,0.001,0.0,26.774,1.218,,
Afghanistan,1957,AFG,8588340.0,11578973000.0,0.0,0.0,0.293,0.11,60.0,14.0,1.048,8.09,1.63,1.209,,0.034,0.025,,0.077,0.009,,,,0.0,1.125,90.359,0.375,,0.0,582.663,0.75,,,,,,0.0,0.0,0.159,3.273,13.707,1.596,8.816,1.027,2.777,0.323,0.216,0.025,,,,0.0,0.004,0.085,0.002,0.0,0.0,0.012,0.0,,0.0,0.119,0.002,,,0.0,0.166,0.008,,0.13,0.0,0.0,0.001,0.0,28.113,1.364,,
Afghanistan,1958,AFG,8723412.0,12238842000.0,0.0,0.0,0.33,0.037,12.5,15.05,1.051,7.505,1.725,1.23,,0.038,0.027,,0.092,0.011,,,,0.0,1.455,105.409,0.467,,0.0,597.384,0.988,,,,,,0.0,0.0,0.159,3.389,14.721,1.687,8.982,1.03,2.842,0.326,0.238,0.027,,,,0.0,0.004,0.091,0.002,0.0,0.001,0.013,0.0,,0.0,0.12,0.002,,,0.0,0.179,0.009,,0.13,0.0,0.0,0.001,0.0,29.559,1.386,,
Afghanistan,1959,AFG,8869270.0,12579875000.0,0.018,0.002,0.385,0.055,16.621,15.754,0.704,4.674,1.776,1.252,,0.043,0.031,,0.11,0.012,,,,0.018,1.839,121.163,0.577,,0.0,612.753,1.244,,,,,,0.0,0.0,0.16,3.467,15.369,1.733,9.155,1.032,2.893,0.326,0.256,0.029,,,,0.013,0.004,0.09,0.002,0.001,0.001,0.015,0.0,,0.0,0.121,0.003,,,0.0,0.177,0.009,,0.129,0.0,0.0,0.001,0.0,30.751,1.423,,
Afghanistan,1960,AFG,9035048.0,13033254000.0,0.018,0.002,0.414,0.029,7.623,17.617,1.863,11.825,1.95,1.352,,0.046,0.032,,0.127,0.014,,,,0.036,2.253,138.78,0.704,,0.0,629.956,1.513,,,,,,0.0,0.0,0.158,3.38,17.203,1.904,9.333,1.033,2.924,0.324,0.269,0.03,,,,0.011,0.004,0.104,0.002,0.002,0.001,0.017,0.0,,0.0,0.123,0.003,,,0.0,0.226,0.009,,0.129,0.0,0.0,0.001,0.0,30.541,1.431,,
Afghanistan,1961,AFG,9214082.0,13146287000.0,0.022,0.002,0.491,0.077,18.583,15.1,-2.517,-14.289,1.639,1.149,,0.053,0.037,,0.176,0.019,,,,0.058,2.744,153.879,0.88,,0.0,644.565,1.806,,,,,,0.0,0.0,0.163,2.969,14.609,1.585,8.734,0.948,2.917,0.317,0.293,0.032,,,,0.013,0.005,0.089,0.004,0.002,0.001,0.018,0.0,,0.0,0.124,0.003,,,0.0,0.191,0.009,,0.129,0.0,0.0,0.001,0.0,27.355,1.503,,
Afghanistan,1962,AFG,9404410.0,13367634000.0,0.029,0.003,0.689,0.198,40.301,13.903,-1.197,-7.925,1.478,1.04,,0.073,0.052,,0.297,0.032,,,,0.087,3.432,167.782,1.176,,0.0,657.779,2.169,,,,,,0.0,0.0,0.186,2.807,13.214,1.405,8.921,0.949,2.891,0.307,0.363,0.039,,,,0.016,0.007,0.082,0.006,0.003,0.001,0.02,0.0,,0.0,0.125,0.004,,,0.0,0.185,0.01,,0.128,0.0,0.0,0.001,0.0,26.394,1.751,,
Afghanistan,1963,AFG,9604491.0,13630298000.0,0.051,0.005,0.707,0.018,2.635,13.355,-0.548,-3.943,1.39,0.98,,0.074,0.052,,0.264,0.027,,,,0.138,4.139,181.137,1.44,,0.0,670.427,2.561,,,,,,0.0,0.0,0.179,2.739,12.648,1.317,9.176,0.955,2.942,0.306,0.392,0.041,,,,0.027,0.007,0.078,0.005,0.005,0.001,0.021,0.001,,0.0,0.125,0.004,,,0.0,0.182,0.01,,0.128,0.0,0.0,0.001,0.0,26.303,1.722,,
Afghanistan,1964,AFG,9814317.0,13870504000.0,0.062,0.006,0.839,0.132,18.651,10.764,-2.591,-19.403,1.097,0.776,,0.085,0.06,,0.3,0.031,,,,0.2,4.978,191.901,1.741,,0.0,680.352,3.037,,,,,,0.0,0.0,0.19,2.521,9.925,1.011,9.312,0.949,3.005,0.306,0.476,0.049,,,,0.03,0.008,0.062,0.006,0.007,0.001,0.022,0.001,,0.0,0.126,0.005,,,0.0,0.149,0.012,,0.127,0.0,0.0,0.001,0.0,24.742,1.86,,
Afghanistan,1965,AFG,10036003.0,14187420000.0,0.084,0.008,1.007,0.168,20.078,11.286,0.522,4.853,1.125,0.795,,0.1,0.071,,0.381,0.038,,,,0.283,5.985,203.187,2.122,,0.0,690.631,3.58,,,,,,0.0,0.0,0.203,2.516,10.279,1.024,9.512,0.948,3.077,0.307,0.542,0.054,,,,0.039,0.009,0.064,0.007,0.009,0.002,0.022,0.001,,0.0,0.126,0.005,,,0.0,0.161,0.012,,0.126,0.0,0.0,0.001,0.0,25.25,2.041,,
Afghanistan,1966,AFG,10266397.0,14325264000.0,0.087,0.008,1.091,0.084,8.366,10.16,-1.126,-9.981,0.99,0.709,,0.106,0.076,,0.429,0.042,,,,0.371,7.076,213.346,2.55,,0.0,699.7,4.155,,,,,,0.0,0.0,0.205,2.418,9.068,0.883,9.824,0.957,3.155,0.307,0.575,0.056,,,,0.037,0.009,0.057,0.008,0.011,0.002,0.023,0.001,,0.0,0.126,0.006,,,0.0,0.153,0.012,,0.125,0.0,0.0,0.001,0.0,24.825,2.105,,
Afghanistan,1967,AFG,10505961.0,14734026000.0,0.065,0.006,1.282,0.191,17.477,8.616,-1.543,-15.191,0.82,0.585,,0.122,0.087,,0.399,0.038,,,,0.436,8.358,221.962,2.95,,0.26,707.034,4.712,,,,,,0.26,0.025,0.219,2.267,7.334,0.698,9.852,0.938,3.238,0.308,0.557,0.053,,,,0.027,0.01,0.047,0.008,0.012,0.002,0.024,0.001,,0.001,0.126,0.006,,,0.018,0.117,0.011,,0.125,0.0,0.0,0.001,0.0,23.815,2.301,,
Afghanistan,1968,AFG,10756924.0,15254250000.0,0.047,0.004,1.223,-0.058,-4.562,8.071,-0.545,-6.326,0.75,0.529,,0.114,0.08,,0.332,0.031,,,,0.483,9.581,230.033,3.282,,0.607,713.882,5.209,,,,,,0.347,0.032,0.2,2.182,6.848,0.637,10.003,0.93,3.383,0.315,0.497,0.046,,,,0.018,0.009,0.042,0.006,0.012,0.002,0.024,0.001,,0.003,0.126,0.006,,,0.022,0.108,0.009,,0.124,0.0,0.0,0.001,0.0,23.469,2.155,,
Afghanistan,1969,AFG,11017417.0,15493194000.0,0.051,0.005,0.941,-0.282,-23.064,7.173,-0.898,-11.125,0.651,0.463,,0.085,0.061,,0.363,0.033,,,,0.534,10.522,237.207,3.645,,0.607,720.114,5.736,,,,,,0.0,0.0,0.157,2.026,6.232,0.566,9.793,0.889,3.372,0.306,0.528,0.048,,,,0.019,0.007,0.035,0.007,0.013,0.003,0.024,0.001,,0.003,0.126,0.006,,,0.0,0.09,0.009,,0.122,0.0,0.0,0.001,0.0,22.325,1.735,,
Afghanistan,1970,AFG,11290134.0,15812232000.0,0.047,0.004,1.67,0.729,77.469,8.107,0.934,13.018,0.718,0.513,,0.148,0.106,,0.437,0.039,,,,0.581,12.193,245.314,4.082,0.297,0.824,726.55,6.408,,,,0.297,0.026,0.217,0.019,0.215,2.05,6.437,0.57,9.852,0.873,3.393,0.3,0.672,0.06,,,,0.016,0.011,0.038,0.008,0.013,0.003,0.024,0.001,0.012,0.003,0.125,0.006,,0.107,0.012,0.096,0.01,,0.121,0.0,0.0,0.001,0.0,23.143,2.43,,
Afghanistan,1971,AFG,11567672.0,15770513000.0,0.043,0.004,1.894,0.223,13.36,7.579,-0.528,-6.51,0.655,0.481,,0.164,0.12,,0.359,0.031,,,,0.625,14.086,252.893,4.441,0.602,1.264,732.236,7.156,,,,0.304,0.026,0.44,0.038,0.232,1.958,5.686,0.492,9.805,0.848,3.358,0.29,0.747,0.065,,,,0.014,0.012,0.035,0.006,0.013,0.003,0.025,0.001,0.021,0.005,0.125,0.007,,0.095,0.023,0.093,0.01,,0.12,0.0,0.0,0.001,0.0,22.65,2.679,,
Afghanistan,1972,AFG,11853698.0,13170553000.0,0.046,0.004,1.53,-0.363,-19.181,6.688,-0.891,-11.754,0.564,0.508,,0.129,0.116,,0.191,0.016,,,,0.671,15.617,259.581,4.631,0.968,1.564,737.394,7.782,,,,0.366,0.031,0.3,0.025,0.199,1.639,5.158,0.435,8.317,0.702,2.62,0.221,0.627,0.053,,,,0.014,0.009,0.03,0.003,0.013,0.003,0.025,0.002,0.03,0.006,0.124,0.007,,0.106,0.015,0.08,0.008,,0.118,0.0,0.0,0.001,0.0,19.424,2.354,,
Afghanistan,1973,AFG,12158000.0,13568631000.0,0.067,0.006,1.635,0.105,6.868,6.004,-0.684,-10.233,0.494,0.442,,0.135,0.121,,0.311,0.026,,,,0.738,17.252,265.585,4.942,1.191,1.897,741.762,8.484,,,,0.223,0.018,0.333,0.027,0.203,1.61,4.368,0.359,8.678,0.714,2.903,0.239,0.702,0.058,,,,0.02,0.01,0.026,0.005,0.014,0.004,0.025,0.002,0.033,0.006,0.124,0.007,,0.055,0.015,0.07,0.009,,0.116,0.0,0.0,0.001,0.0,19.576,2.472,,
Afghanistan,1974,AFG,12469127.0,14309108000.0,0.07,0.006,1.913,0.278,16.98,5.851,-0.153,-2.549,0.469,0.409,,0.153,0.134,,0.305,0.024,,,,0.808,19.165,271.436,5.247,1.558,2.297,745.7,9.255,,,,0.367,0.029,0.4,0.032,0.223,1.613,3.938,0.316,9.213,0.739,3.159,0.253,0.771,0.062,,,,0.021,0.011,0.025,0.005,0.014,0.004,0.025,0.002,0.039,0.007,0.123,0.007,,0.094,0.018,0.062,0.01,,0.115,0.0,0.0,0.001,0.0,20.115,2.786,,
Afghanistan,1975,AFG,12773966.0,15177768000.0,0.069,0.005,2.121,0.208,10.884,5.708,-0.143,-2.445,0.447,0.376,,0.166,0.14,,0.399,0.031,,,,0.878,21.287,277.144,5.646,1.862,2.772,749.286,10.129,,,,0.304,0.024,0.475,0.037,0.236,1.623,3.586,0.281,9.779,0.766,3.425,0.268,0.874,0.068,,,,0.02,0.012,0.025,0.007,0.014,0.004,0.025,0.002,0.043,0.008,0.123,0.007,,0.09,0.021,0.059,0.011,,0.113,0.0,0.0,0.001,0.0,20.737,3.019,,
Afghanistan,1976,AFG,13059861.0,16023605000.0,0.079,0.006,1.981,-0.141,-6.624,5.269,-0.439,-7.683,0.403,0.329,,0.152,0.124,,0.425,0.033,,,,0.957,23.267,282.413,6.071,2.155,3.073,752.575,11.012,,,,0.293,0.022,0.3,0.023,0.221,1.576,3.288,0.252,9.956,0.762,3.524,0.27,0.883,0.068,,,,0.022,0.011,0.022,0.007,0.015,0.004,0.025,0.002,0.045,0.008,0.122,0.008,,0.074,0.013,0.054,0.01,,0.112,0.0,0.0,0.001,0.0,20.578,2.884,,
Afghanistan,1977,AFG,13340758.0,15207360000.0,0.065,0.005,2.384,0.403,20.361,5.382,0.113,2.145,0.403,0.354,,0.179,0.157,,0.451,0.034,,,,1.022,25.652,287.795,6.521,2.536,3.586,755.573,11.987,,,,0.381,0.029,0.513,0.038,0.248,1.535,2.998,0.225,9.767,0.732,3.459,0.259,0.975,0.073,,,,0.017,0.013,0.022,0.007,0.015,0.005,0.025,0.002,0.049,0.009,0.121,0.008,,0.1,0.021,0.045,0.011,,0.111,0.0,0.0,0.001,0.0,20.478,3.315,,
